DatasetName	SSA_SMA	HEL_LEL	MCS_SCS	MG_IES	OMIM_IES	UNIPROT_IES	BioGRID_IES	Reactomepathway_IES	IntAct_IES
12885775	null	17.0	null	null	null	null	null	null	null
16826527	null	17.0	18.0	null	19.0	17.0	null	null	null
1338910	null	null	null	null	null	17.0	null	null	null
16826526	null	17.0	null	null	null	17.0	null	null	null
16826525	null	null	null	null	19.0	17.0	null	null	null
27486859	null	null	18.0	19.0	19.0	17.0	null	null	null
16826524	null	null	null	null	19.0	17.0	null	null	null
23107109	null	null	18.0	null	null	17.0	null	null	null
16826528	null	null	null	null	19.0	17.0	null	null	null
21205968	11.777288105098016	null	null	19.0	null	17.0	null	null	null
25219674	null	17.0	18.0	null	null	17.0	null	null	null
21205967	18.0	null	null	null	null	null	null	null	null
22949395	null	null	null	19.0	null	17.0	null	null	null
16741293	null	17.0	18.0	null	null	17.0	null	null	null
23291369	null	null	18.0	19.0	19.0	17.0	null	null	null
16021470	null	null	18.0	19.0	19.0	17.0	null	null	null
18769927	null	null	18.0	null	null	null	null	null	null
25278008	12.470435285657961	null	null	null	null	null	null	null	null
12858176	null	null	18.0	null	null	17.0	null	null	null
27185474	null	17.0	18.0	19.0	19.0	17.0	null	null	null
1338926	18.0	null	null	null	null	null	null	null	null
10449439	null	null	18.0	null	null	null	null	null	null
11810107	null	null	18.0	null	null	17.0	null	null	null
17525176	null	null	null	19.0	19.0	17.0	null	null	null
24709307	null	null	18.0	19.0	19.0	17.0	null	null	null
17525174	null	null	null	19.0	19.0	null	null	null	null
24435515	null	null	null	19.0	19.0	null	null	null	null
16021469	null	null	18.0	19.0	19.0	17.0	null	null	null
23592720	null	17.0	18.0	null	null	null	null	null	null
10942390	null	null	18.0	19.0	19.0	17.0	null	null	null
1723945	null	null	18.0	19.0	19.0	17.0	null	null	null
28244113	null	17.0	18.0	19.0	19.0	17.0	null	null	null
23110775	null	null	18.0	19.0	null	17.0	null	null	null
23565137	null	null	18.0	null	null	17.0	null	null	null
24136930	null	null	18.0	null	null	null	null	null	null
9152842	18.0	17.0	null	null	null	17.0	null	null	null
21203343	null	17.0	18.0	null	null	17.0	null	null	null
8701404	null	null	18.0	19.0	null	17.0	null	null	null
14670767	null	17.0	18.0	19.0	19.0	17.0	null	null	null
20575041	18.0	null	18.0	null	19.0	17.0	null	null	null
10930322	null	null	18.0	null	null	17.0	null	null	null
15358787	null	17.0	18.0	19.0	19.0	17.0	null	null	null
15287948	null	null	null	19.0	19.0	17.0	null	null	null
20590677	null	null	18.0	19.0	19.0	17.0	null	null	null
27112432	null	null	18.0	19.0	19.0	17.0	null	null	null
6088243	10.167850192663916	10.095578823007136	null	null	null	null	null	null	null
26748598	null	null	18.0	null	null	17.0	null	null	null
16670375	null	null	18.0	19.0	19.0	17.0	null	null	null
10787449	null	17.0	18.0	null	19.0	17.0	null	null	null
23085274	null	null	18.0	null	null	null	null	null	null
23829171	null	null	18.0	19.0	19.0	17.0	null	null	null
23878101	null	null	18.0	null	null	null	null	null	null
18300943	null	null	18.0	null	null	17.0	null	null	null
15743887	null	null	18.0	19.0	19.0	17.0	null	null	null
15598687	null	17.0	18.0	19.0	19.0	17.0	null	null	null
25817014	null	null	18.0	19.0	null	null	null	null	null
25817015	null	null	18.0	null	19.0	17.0	null	null	null
25817018	null	null	null	null	19.0	null	null	null	null
15584030	null	17.0	18.0	19.0	19.0	17.0	null	null	null
21940958	11.777288105098016	null	null	null	null	null	5.534863961112757	6.3976896942212	null
26195193	null	null	18.0	19.0	19.0	17.0	null	null	null
11751476	10.390993743978127	null	null	null	null	null	null	null	null
29486293	null	null	18.0	null	null	17.0	null	null	null
18180755	10.678675816429907	null	null	null	null	null	null	null	null
19179616	null	null	18.0	19.0	null	17.0	null	null	null
9164807	null	11.274233819348781	null	null	null	null	null	10.0	null
26773576	null	null	null	19.0	19.0	17.0	null	null	null
23844784	null	null	18.0	null	null	null	null	null	null
16731833	null	null	18.0	null	null	17.0	null	null	null
8774330	null	null	18.0	null	null	null	null	null	null
21964919	null	null	18.0	19.0	null	null	null	null	null
10873890	null	null	null	19.0	19.0	17.0	null	null	null
20181585	null	null	18.0	null	null	17.0	null	null	null
9833068	null	17.0	18.0	null	null	17.0	null	null	null
1963473	null	null	18.0	null	null	17.0	null	null	null
10787434	null	null	18.0	null	null	17.0	null	null	null
19623537	null	17.0	18.0	null	null	17.0	null	null	null
23830146	null	17.0	18.0	null	19.0	17.0	null	null	null
26293662	null	null	null	null	19.0	null	null	null	null
3243764	null	null	null	19.0	19.0	17.0	null	null	null
9140840	null	null	18.0	null	19.0	17.0	null	null	null
11907649	null	null	null	19.0	19.0	17.0	null	null	null
17307006	null	17.0	18.0	19.0	19.0	17.0	null	null	null
9691185	null	null	11.98791025242275	19.0	19.0	17.0	null	null	null
21722859	null	11.967380999908727	null	null	19.0	17.0	null	null	null
8857020	11.084140924538072	null	null	null	null	null	null	null	null
10535983	null	null	18.0	19.0	19.0	17.0	null	null	null
3471198	null	17.0	18.0	19.0	19.0	17.0	null	null	null
12907644	11.489606032646236	null	null	null	null	12.947432051867926	6.451154692986912	5.704542513661255	null
27653382	null	null	null	null	19.0	17.0	null	null	null
21252315	null	null	null	null	null	null	10.0	5.704542513661255	null
27773430	null	17.0	18.0	19.0	19.0	17.0	null	null	null
17576779	null	null	18.0	19.0	null	17.0	null	null	null
26026149	null	null	18.0	19.0	19.0	17.0	null	null	null
14765537	null	null	18.0	19.0	null	null	null	null	null
22795689	null	null	18.0	null	null	null	null	null	null
12381896	null	null	18.0	19.0	19.0	17.0	null	null	null
10234507	null	17.0	18.0	19.0	19.0	17.0	null	null	null
20577656	null	null	null	19.0	19.0	17.0	null	null	null
10234503	null	17.0	18.0	null	null	17.0	null	null	null
29366613	13.163582466217907	null	null	null	19.0	17.0	null	null	null
10234504	null	17.0	18.0	null	null	17.0	null	null	null
10234502	null	17.0	18.0	null	null	17.0	null	null	null
21636302	null	null	null	19.0	19.0	17.0	null	null	null
21964978	null	null	18.0	19.0	19.0	null	null	null	null
21254961	null	null	18.0	null	null	null	null	null	null
22528146	null	17.0	18.0	null	null	null	null	null	null
27773429	null	null	null	19.0	null	17.0	null	null	null
27773428	null	null	null	null	19.0	17.0	null	null	null
11523564	null	17.0	null	19.0	null	17.0	null	null	null
1652893	null	null	null	19.0	19.0	17.0	null	null	null
20227276	null	17.0	18.0	null	null	17.0	null	null	null
11523566	null	null	null	null	19.0	17.0	null	null	null
21541274	null	17.0	null	19.0	19.0	17.0	null	null	null
21976963	null	null	18.0	19.0	19.0	17.0	null	null	null
20947076	null	null	18.0	19.0	19.0	17.0	null	null	null
26026163	null	null	null	null	19.0	17.0	null	null	null
21976959	null	null	18.0	19.0	19.0	17.0	null	null	null
26761581	null	null	18.0	null	null	17.0	null	null	null
24795235	12.875900393766127	null	null	null	null	null	null	null	null
1652892	null	null	18.0	null	null	17.0	null	null	null
27378946	null	null	18.0	null	19.0	17.0	null	null	null
17192785	null	null	9.79068567508653	null	null	null	2.800496451693174	2.8423416327317867	null
8617516	null	null	18.0	null	null	17.0	null	null	null
23602648	12.470435285657961	null	null	null	null	null	null	null	null
22878431	null	17.0	18.0	19.0	19.0	17.0	null	null	null
27677334	null	null	18.0	null	null	null	null	null	null
24374284	null	17.0	18.0	19.0	19.0	17.0	null	null	null
24903488	null	null	18.0	19.0	19.0	17.0	null	null	null
26041762	null	17.0	null	19.0	19.0	17.0	null	null	null
9833038	null	null	18.0	19.0	19.0	17.0	null	null	null
17334657	null	null	18.0	19.0	19.0	17.0	null	null	null
29295717	11.777288105098016	null	null	null	null	11.001521902812613	5.981151063741176	null	null
23457019	null	null	null	null	null	17.0	null	null	null
11810186	null	17.0	null	null	null	17.0	null	null	null
21242967	null	null	18.0	null	null	17.0	null	null	null
15645389	null	null	null	null	null	17.0	null	null	null
28244183	null	null	null	null	19.0	17.0	null	null	null
21950330	null	null	null	null	null	17.0	null	null	null
26437881	18.0	null	null	19.0	19.0	17.0	null	null	null
27425891	null	null	18.0	null	null	17.0	null	null	null
9475603	null	null	18.0	19.0	19.0	null	null	null	null
31369919	18.0	17.0	18.0	19.0	13.410735066629027	17.0	null	null	null
16429402	null	null	18.0	19.0	19.0	17.0	null	null	null
16429405	null	17.0	18.0	null	null	17.0	null	null	null
20937753	null	null	null	19.0	19.0	null	null	null	null
18094336	18.0	17.0	18.0	19.0	19.0	17.0	null	null	null
12368912	null	null	null	null	19.0	null	null	null	null
23423674	null	null	null	19.0	null	null	null	null	null
22903915	null	null	18.0	null	null	null	null	null	null
14702039	null	null	18.0	19.0	19.0	17.0	null	null	null
9546354	null	null	18.0	19.0	19.0	17.0	null	null	null
19417007	12.470435285657961	null	null	null	null	17.0	null	null	null
15728199	null	null	18.0	null	null	17.0	null	null	null
9101304	null	17.0	18.0	null	19.0	17.0	null	null	null
1409710	null	17.0	null	19.0	19.0	17.0	null	null	null
9101300	null	17.0	18.0	19.0	19.0	17.0	null	null	null
31056671	11.777288105098016	null	18.0	null	null	17.0	null	null	null
9101301	null	17.0	null	null	19.0	17.0	null	null	null
15082767	null	null	18.0	19.0	19.0	17.0	null	null	null
28161430	null	17.0	18.0	null	null	17.0	null	null	null
18779383	null	null	null	null	null	null	10.0	null	null
25388407	null	null	18.0	19.0	19.0	null	null	null	null
10330343	null	null	null	null	null	17.0	null	null	null
10330342	null	null	null	19.0	19.0	null	null	null	null
11919560	null	null	18.0	null	19.0	17.0	null	null	null
10330345	null	null	null	null	null	17.0	null	null	null
10330344	null	17.0	null	null	19.0	17.0	null	null	null
28450710	null	null	18.0	19.0	19.0	17.0	null	null	null
7833149	null	null	18.0	null	null	17.0	null	null	null
9546340	null	null	18.0	19.0	19.0	17.0	null	null	null
26687144	null	null	18.0	19.0	19.0	17.0	null	null	null
25136889	18.0	null	18.0	null	null	null	null	null	null
12271141	null	17.0	18.0	null	null	17.0	null	null	null
27582512	null	null	18.0	19.0	19.0	null	null	null	null
23374270	null	null	18.0	null	19.0	null	null	null	null
15070752	11.084140924538072	13.576818912342826	13.779669721650805	null	null	null	null	null	null
1409720	null	17.0	18.0	null	null	17.0	null	null	null
15824347	null	null	null	null	null	17.0	null	null	null
9786248	null	17.0	null	19.0	19.0	17.0	null	null	null
24531329	null	null	null	null	19.0	null	null	null	null
24531328	12.875900393766127	null	18.0	null	null	null	null	null	null
22553128	null	null	18.0	19.0	19.0	17.0	null	null	null
24988482	11.084140924538072	null	null	null	null	null	null	null	null
25352456	10.167850192663916	12.660528180468672	18.0	null	null	12.25428487130798	10.0	null	null
36452	null	null	18.0	null	null	17.0	null	null	null
10330365	null	null	null	null	19.0	17.0	null	null	null
9328244	null	17.0	18.0	null	null	17.0	null	null	null
25868664	null	null	18.0	19.0	19.0	17.0	null	null	null
20347099	null	null	null	19.0	19.0	17.0	null	null	null
9607727	null	null	18.0	null	null	17.0	null	null	null
21291860	null	null	null	null	null	null	6.451154692986912	6.3976896942212	null
20830593	null	17.0	18.0	19.0	null	17.0	null	null	null
16621454	null	null	18.0	19.0	19.0	17.0	null	null	null
11175783	null	17.0	18.0	null	19.0	17.0	null	null	null
11175785	null	null	null	null	null	17.0	null	null	null
14702087	null	null	null	null	null	null	10.0	10.0	null
17961987	12.470435285657961	null	null	null	null	null	6.451154692986912	null	null
22565185	null	17.0	18.0	19.0	19.0	17.0	null	null	null
11897778	null	17.0	18.0	19.0	19.0	17.0	null	null	null
1999491	null	null	18.0	19.0	null	17.0	null	null	null
18322262	null	17.0	null	null	null	null	null	null	null
11175790	null	null	null	null	19.0	17.0	null	null	null
20962747	10.678675816429907	null	null	null	null	null	null	null	null
22122778	null	null	18.0	19.0	19.0	17.0	null	null	null
11175779	null	17.0	null	19.0	19.0	17.0	null	null	null
23974201	null	null	null	null	null	null	10.0	null	null
19838193	12.028602533378923	null	null	null	null	null	3.588953812057444	3.4019574206672094	null
19493611	null	17.0	null	19.0	19.0	null	null	null	null
8400068	null	17.0	18.0	null	null	null	null	null	null
21795745	null	null	18.0	null	null	17.0	null	null	null
19838196	11.084140924538072	null	null	null	13.410735066629027	null	null	null	null
19838195	10.821776660070581	10.581086638788836	null	null	null	12.25428487130798	null	null	null
29689250	null	null	18.0	19.0	19.0	17.0	null	null	null
23362260	null	null	18.0	null	null	null	null	null	null
15863969	18.0	null	null	null	null	null	null	null	null
11136179	null	null	null	19.0	19.0	17.0	null	null	null
17334708	null	null	null	null	null	17.0	null	null	null
24472577	18.0	null	null	null	null	null	null	null	null
7894485	null	null	null	null	null	17.0	null	null	null
7894484	null	null	null	null	null	17.0	null	null	null
17008356	null	null	null	null	null	17.0	null	null	null
21781115	null	null	18.0	19.0	19.0	17.0	null	null	null
15273283	null	null	null	null	19.0	null	null	null	null
9691087	null	null	18.0	null	null	17.0	null	null	null
24315819	null	null	null	19.0	19.0	null	null	null	null
11476670	null	null	18.0	19.0	19.0	17.0	null	null	null
29317619	null	null	18.0	19.0	19.0	17.0	null	null	null
9691089	null	null	null	null	19.0	17.0	null	null	null
19924563	11.777288105098016	null	null	19.0	19.0	null	null	null	null
19838169	null	null	null	19.0	null	17.0	null	null	null
21264234	null	null	18.0	19.0	19.0	17.0	null	null	null
18310267	null	17.0	null	null	null	12.947432051867926	null	null	null
8005583	null	null	18.0	19.0	19.0	17.0	null	null	null
12031625	null	null	18.0	19.0	19.0	17.0	null	null	null
12031624	null	17.0	18.0	19.0	null	17.0	null	null	null
25690727	null	17.0	18.0	19.0	19.0	17.0	null	null	null
17285242	null	17.0	18.0	null	null	17.0	null	null	null
8005589	null	null	null	null	19.0	17.0	null	null	null
7532185	null	17.0	null	19.0	19.0	17.0	null	null	null
19900585	null	17.0	18.0	null	null	17.0	null	null	null
22878500	null	null	18.0	19.0	19.0	null	null	null	null
25893637	null	null	null	19.0	null	null	null	null	null
21793105	null	null	18.0	19.0	19.0	17.0	null	null	null
17478476	null	null	18.0	19.0	19.0	17.0	null	null	null
30617178	null	null	18.0	19.0	19.0	17.0	null	null	null
17478475	null	null	null	19.0	19.0	17.0	null	null	null
21240275	11.777288105098016	null	null	null	null	null	null	null	null
18322254	null	null	18.0	19.0	null	17.0	null	null	null
21240277	18.0	null	null	null	null	null	null	null	null
7906986	null	null	18.0	null	null	17.0	null	null	null
10462504	null	17.0	18.0	19.0	19.0	17.0	null	null	null
7532199	null	null	null	19.0	null	17.0	null	null	null
19731322	null	null	18.0	null	null	17.0	null	null	null
24325256	null	null	18.0	null	null	null	null	null	null
15452297	null	17.0	18.0	null	null	17.0	null	null	null
16909392	null	17.0	18.0	null	19.0	17.0	null	null	null
12645814	18.0	null	null	null	null	null	null	null	null
18779302	18.0	null	18.0	19.0	19.0	17.0	null	null	null
27222887	null	null	18.0	19.0	19.0	17.0	null	null	null
27915094	null	null	18.0	19.0	19.0	17.0	null	null	null
21048366	18.0	17.0	18.0	19.0	19.0	17.0	null	null	null
26099046	null	null	null	19.0	19.0	17.0	null	null	null
16814585	null	17.0	18.0	null	null	17.0	null	null	null
9620774	18.0	null	null	null	19.0	17.0	null	null	null
16909394	18.0	17.0	18.0	19.0	19.0	17.0	null	null	null
16909393	null	null	null	null	19.0	17.0	null	null	null
16909395	null	null	null	null	19.0	null	null	null	null
27063057	null	null	null	null	19.0	17.0	null	null	null
28545593	null	null	18.0	19.0	19.0	17.0	null	null	null
24734328	null	null	18.0	null	null	null	null	null	null
29100091	11.084140924538072	null	null	null	null	17.0	null	null	null
29100092	null	null	null	null	19.0	null	null	null	null
29100090	11.084140924538072	null	null	null	null	17.0	null	null	null
16251947	null	17.0	18.0	null	19.0	17.0	null	null	null
29100089	11.777288105098016	null	null	null	null	17.0	null	null	null
3108320	null	null	18.0	19.0	null	17.0	null	null	null
29100085	null	null	null	null	19.0	17.0	null	null	null
29100083	13.72319825415333	null	null	19.0	19.0	17.0	null	null	null
16909389	null	null	18.0	19.0	null	17.0	null	null	null
26964041	null	null	null	null	null	12.947432051867926	null	null	null
17072980	8.519191567076534	null	null	null	null	null	1.9078599107169087	null	null
16909383	9.474703012103971	9.40243164244719	null	null	null	null	null	null	null
29702748	12.875900393766127	null	12.681057432982694	19.0	19.0	17.0	null	null	null
19118303	null	null	null	null	19.0	17.0	null	null	null
20335036	null	null	18.0	null	null	17.0	null	null	null
19405096	null	null	null	19.0	19.0	17.0	null	null	null
24313295	null	null	18.0	19.0	19.0	17.0	null	null	null
25878059	null	17.0	18.0	19.0	19.0	17.0	null	null	null
19405097	null	17.0	null	null	null	null	null	null	null
8499568	null	null	18.0	null	null	17.0	null	null	null
24724966	null	17.0	18.0	null	19.0	17.0	null	null	null
7894491	18.0	null	null	null	null	13.640579232427871	null	null	null
27604308	13.294294573073149	null	null	16.461565822150753	17.91054473695929	15.179280593770192	5.066281796214399	5.802398303665014	null
15525660	null	null	18.0	null	19.0	null	null	null	null
7894493	null	null	18.0	null	null	17.0	null	null	null
22675524	11.777288105098016	null	null	null	null	null	null	null	null
15080154	null	null	null	19.0	19.0	17.0	null	null	null
9223675	null	17.0	18.0	19.0	19.0	17.0	null	null	null
29100095	null	17.0	null	null	19.0	17.0	null	null	null
